X(E/m),Y(N/m)
332234.5728624789,4128611.6367771244
332234.48465555697,4128611.6607428575
332234.3966707636,4128611.695804081
332234.29095573456,4128611.731220255
332234.19432794716,4128611.7775544487
332234.1065652822,4128611.823711168
332233.9485480577,4128611.9045741674
332233.86056326656,4128611.939635396
332233.65777621185,4128611.999194793
332233.56070417695,4128612.02333801
332233.46363214473,4128612.0474812277
332233.38429034874,4128612.0712694945
332233.2876625721,4128612.1176036987
332233.09418489435,4128612.199176618
332232.98869200406,4128612.2456883024
332232.90092934784,4128612.291845034
332232.8043015761,4128612.338179244
332232.7165389218,4128612.384335978
332232.61968902394,4128612.419574697
332232.52261700085,4128612.4437179267
332232.4255449738,4128612.467861157
332232.3284729517,4128612.4920043875
332232.24004391546,4128612.50487465
332232.0638522303,4128612.5639016554
332231.9581372208,4128612.599317862
332231.85242221213,4128612.6347340676
332231.76443743636,4128612.6697953204
332231.6764526637,4128612.7048565727
332231.5796027711,4128612.740095305
332231.4741098953,4128612.786607008
332231.3861251248,4128612.821668265
332231.28905310703,4128612.845811507
332231.1831159738,4128612.870132232
332231.0862660872,4128612.9053709703
332231.007146433,4128612.9402547516
332230.9100744175,4128612.964397999
332230.82231177925,4128613.0105547537
332230.7077316642,4128613.0461484552
332230.61996903014,4128613.09230521
332230.5322063925,4128613.1384619684
332230.4353565137,4128613.173700715
332230.3473717489,4128613.2087619817
332230.13549749646,4128613.257403454
332230.0472906021,4128613.281369231
332229.95908370824,4128613.305335012
332229.879964062,4128613.3402188052
332229.78333631763,4128613.3865530505
332229.6867085743,4128613.432887297
332229.5814378488,4128613.4904945176
332229.4936752229,4128613.5366512863
332229.41477771534,4128613.582630577
332229.3267929588,4128613.617691855
332229.16855368,4128613.687459456
332229.0805689231,4128613.722520735
332228.97463180596,4128613.746841488
332228.8775598067,4128613.770984759
332228.7804878035,4128613.7951280326
332228.6834158052,4128613.819271307
332228.5954310538,4128613.854332593
332228.49038247427,4128613.9230353204
332228.31485724356,4128614.015348882
332228.21800738084,4128614.050587655
332228.14753072883,4128614.074198491
332228.05954598426,4128614.109259784
332227.97133910377,4128614.1332255825
332227.89155306935,4128614.134822919
332227.7944810748,4128614.1589662046
332227.70627419546,4128614.182932009
332227.6176230468,4128614.1847068295
332227.42392333323,4128614.255184392
332227.3270734765,4128614.2904231735
332227.21293766226,4128614.3482079054
332227.1251750574,4128614.394364702
332227.04627756786,4128614.440344014
332226.958292829,4128614.475405319
332226.87008595717,4128614.4993711314
332226.7998314459,4128614.534077473
332226.7116245751,4128614.558043287
332226.52590144344,4128614.5839614184
332226.4372502985,4128614.585736251
332226.3492655635,4128614.6207975624
332226.2521935781,4128614.6449408648
332226.1555658693,4128614.6912751533
332226.058493883,4128614.715418459
332225.97095342714,4128614.7726707584
332225.89205594704,4128614.8186500827
332225.8040712164,4128614.853711398
332225.65469710133,4128614.9233015813
332225.5662680973,4128614.936171917
332225.47806123144,4128614.960137746
332225.38098925207,4128614.9842810594
332225.2927823871,4128615.0082468893
332225.20501980104,4128615.054403704
332225.1081699594,4128615.0896425126
332225.0110979824,4128615.113785831
332224.8264855618,4128615.195181461
332224.650738256,4128615.276399611
332224.49249904364,4128615.346167301
332224.38656195754,4128615.3704881114
332224.2983550989,4128615.3944539526
332224.2012831273,4128615.4185972796
332224.1044332959,4128615.453836101
332223.9987183517,4128615.489252408
332223.7875106061,4128615.5711805215
332223.6817956646,4128615.606596833
332223.59403309086,4128615.6527536656
332223.5060483775,4128615.687815006
332223.42715091864,4128615.7337943553
332223.34825346054,4128615.779773704
332223.2514036386,4128615.815012534
332223.1725061822,4128615.8609918854
332223.0754342186,4128615.8851352264
332222.89037754724,4128615.944339916
332222.8023928419,4128615.9794012657
332222.7055430198,4128616.014640103
332222.5998280879,4128616.050056428
332222.5029782697,4128616.085295268
332222.4152157069,4128616.131452114
332222.33631825994,4128616.177431473
332222.2483335568,4128616.212492828
332222.16899182484,4128616.236281203
332221.9923559943,4128616.2731174417
332221.90392701054,4128616.2859878154
332221.8241409946,4128616.28758521
332221.7361562945,4128616.322646571
332221.64817159506,4128616.357707931
332221.5688298659,4128616.381496313
332221.4808451701,4128616.4165576776
332221.3930826158,4128616.4627145343
332221.314185175,4128616.5086939028
332221.2439307062,4128616.543400291
332221.1559460086,4128616.578461658
332221.0770485725,4128616.6244410286
332220.9977068471,4128616.6482294155
332220.9183651222,4128616.6720178034
332220.8301582855,4128616.6959836814
332220.7242212248,4128616.72030454
332220.64487950125,4128616.744092931
332220.547807556,4128616.768236301
332220.46846583334,4128616.7920246925
332220.3716160315,4128616.8272635583
332220.28363134246,4128616.8623249345
332220.19542450923,4128616.886290819
332220.12517004774,4128616.920997216
332220.0369632155,4128616.944963103
332219.94897852896,4128616.980024484
332219.8696368097,4128617.003812881
332219.79051723855,4128617.038696773
332219.69344529416,4128617.0628401525
332219.5963733549,4128617.0869835354
332219.41153887694,4128617.157283795
332219.31468908326,4128617.192522674
332219.2267044019,4128617.2275840617
332219.13871972135,4128617.2626454504
332219.0596001531,4128617.297529348
332218.9713933296,4128617.321495246
332218.8922737626,4128617.3563791453
332218.821797161,4128617.379990062
332218.74267759506,4128617.4148739637
332218.65447077353,4128617.438839866
332218.5573988365,4128617.4629832604
332218.46054905164,4128617.498222146
332218.3636992653,4128617.5334610366
332218.27571459115,4128617.568522433
332218.1879520653,4128617.614679325
332218.09110228135,4128617.6499182167
332218.0031176094,4128617.6849796185
332217.9155772364,4128617.7422320056
332217.82759256614,4128617.7772934074
332217.6693534499,4128617.8470612303
332217.5902338928,4128617.8819451435
332217.49316196784,4128617.90608855
332217.3874470787,4128617.9415049427
332217.29059729923,4128617.9767438457
332217.2026126359,4128618.0118052536
332217.1146279712,4128618.0468666656
332217.02664330706,4128618.081928076
332216.9297935328,4128618.1171669834
332216.8420310195,4128618.1633238876
332216.77199872874,4128618.209125808
332216.61375963094,4128618.278893651
332216.5255528213,4128618.3028595746
332216.4284809014,4128618.3270029947
332216.331408982,4128618.3511464153
332216.2252498022,4128618.364371838
332216.1459081072,4128618.388160273
332216.05770129984,4128618.4121262026
332215.87264472654,4128618.471331051
332215.7846600715,4128618.5063924748
332215.68781030667,4128618.5416313964
332215.6086907635,4128618.576515327
332215.529571221,4128618.611399261
332215.4415865686,4128618.6464606887
332215.3445146575,4128618.6706041205
332215.23879978585,4128618.7060205424
332215.1417278737,4128618.7301639775
332214.95644916093,4128618.778273353
332214.8684645125,4128618.813334788
332214.7718369068,4128618.8596692123
332214.6749871498,4128618.894908145
332214.58700250584,4128618.9299695822
332214.4198983257,4128618.9999149647
332214.3407787916,4128619.0347989094
332214.24370688526,4128619.0589423543
332214.0584281863,4128619.1070517516
332213.9611341258,4128619.120099709
332213.86428437696,4128619.1553386496
332213.77607758297,4128619.179304605
332213.6701405676,4128619.2036255524
332213.5821559306,4128619.238687001
332213.4941712922,4128619.2737484504
332213.3970993905,4128619.2978919055
332213.31820201944,4128619.3438713523
332213.2302173808,4128619.3789328053
332213.13336763764,4128619.4141717553
332213.0274306289,4128619.438492712
332212.93058088276,4128619.4737316673
332212.833508987,4128619.4978751275
332212.75461161847,4128619.5438545807
332212.64889676723,4128619.5792710334
332212.5434040721,4128619.625782984
332212.4554194415,4128619.6608444448
332212.3587918578,4128619.7071788963
332212.1921320212,4128619.7993153096
332212.10436955176,4128619.8454722674
332212.00729766,4128619.8696157387
332211.91044792486,4128619.9048547037
332211.81337603414,4128619.9289981774
332211.70721687854,4128619.9422236597
332211.6280973636,4128619.97710763
332211.5403348966,4128620.0232645925
332211.4257549469,4128620.0588585623
332211.33799248416,4128620.105015529
332211.2500078608,4128620.140077001
332211.0922131552,4128620.232035938
332211.0042285364,4128620.267097414
332210.9073788095,4128620.3023363915
332210.8103069258,4128620.3264798773
332210.70436993387,4128620.350800864
332210.60729805124,4128620.374944353
332210.51044832706,4128620.410183335
332210.30788377457,4128620.480838803
332210.20239110256,4128620.527350782
332210.1148508071,4128620.584603253
332210.0268661957,4128620.6196647403
332209.9388815849,4128620.6547262273
332209.8420318664,4128620.6899652183
332209.7363170403,4128620.72538171
332209.6215149475,4128620.7498802124
332209.5067128553,4128620.7743787165
332209.31279126543,4128620.8337612147
332209.20729860273,4128620.880273207
332209.1015837813,4128620.9156897077
332209.005178389,4128620.973119694
332208.9085508378,4128621.0194541863
332208.8207883956,4128621.0656111785
332208.741668902,4128621.100495178
332208.6448191953,4128621.135734182
332208.53910437925,4128621.171150689
332208.31858747837,4128621.2310657194
332208.2217377748,4128621.2663047286
332208.1337531775,4128621.3013662365
332208.0280383653,4128621.3367827497
332207.9225457155,4128621.383294759
332207.8168309051,4128621.418711276
332207.72020336497,4128621.4650457846
332207.6144885564,4128621.5004623034
332207.52672612586,4128621.546619311
332207.333026728,4128621.617097348
332207.2273119228,4128621.652513873
332207.1215971183,4128621.6879303996
332207.0247474221,4128621.723169423
332206.9278977267,4128621.758408448
332206.82240508765,4128621.8049204703
332206.71691244974,4128621.851432494
332206.6111976497,4128621.8868490276
332206.5145701211,4128621.9331835485
332206.33882311755,4128622.0144020948
332206.22402105003,4128622.0389006454
332206.10921898304,4128622.0633991957
332205.99441691686,4128622.0878977496
332205.8884799581,4128622.1122187995
332205.79140810703,4128622.136362344
332205.69478058536,4128622.182696876
332205.57133557927,4128622.2184684323
332205.46584295284,4128622.264980475
332205.26372280996,4128622.3578270525
332205.1757382352,4128622.392888592
332205.0968409331,4128622.438868118
332204.98226103955,4128622.4744621785
332204.8763240881,4128622.498783241
332204.7617441963,4128622.534377304
332204.6558072461,4128622.5586983687
332204.5678226756,4128622.5937599153
332204.4534649523,4128622.6404494755
332204.2424797223,4128622.733473586
332204.04900254495,4128622.815047196
332203.9610179794,4128622.850108748
332203.85508103506,4128622.8744298234
332203.7405011498,4128622.9100239016
332203.62569910265,4128622.9345224877
332203.51089705154,4128622.9590210756
332203.4049601095,4128622.9833421577
332203.1846654567,4128623.054352818
332202.99185479817,4128623.1692129304
332202.8863621965,4128623.2157250033
332202.80724274775,4128623.2506090594
332202.7192581914,4128623.2856706255
332202.62218636123,4128623.3098142087
332202.5162494257,4128623.3341353014
332202.4103124907,4128623.3584563956
332202.1984386224,4128623.407098589
332202.0929460277,4128623.4536106717
332201.96927888144,4128623.4782867916
332201.85492118535,4128623.5249763886
332201.75829369726,4128623.571310966
332201.6614440448,4128623.606550054
332201.5643722208,4128623.630693647
332201.4675225653,4128623.6659327378
332201.3524983632,4128623.679335863
332201.1313150587,4128623.7059646077
332201.00742574956,4128623.719545248
332200.9014888229,4128623.743866362
332200.79555189674,4128623.768187478
332200.68074986566,4128623.792686105
332200.58390021743,4128623.827925204
332200.4870505699,4128623.8631643043
332200.3902009232,4128623.8984034057
332200.3806693029,4128623.8652944393
332200.2654229305,4128623.8676020857
332200.2033671927,4128623.868844666
332200.1495100421,4128623.8366232566
332200.0774783385,4128623.7825658857
332199.99680369813,4128623.7397815175
332199.89862101583,4128623.708447669
332199.8090812705,4128623.6658408144
332199.71112076123,4128623.6456024605
332199.61316025147,4128623.6253641066
332199.5329299526,4128623.6047707307
332199.4438345476,4128623.5843548677
332199.35429479834,4128623.541748018
332199.2647550459,4128623.4991411706
332199.1843025716,4128623.4674523054
332199.09476281743,4128623.4248454594
332199.01431034174,4128623.3931565946
332198.9338578654,4128623.3614677303
332198.84476245823,4128623.341051873
332198.7731750867,4128623.309185498
332198.62157958595,4128623.267821247
332198.55907949305,4128623.246872854
332198.4874921195,4128623.2150064814
332198.415238225,4128623.1498536305
332198.36138106266,4128623.117632232
332198.29843662144,4128623.0744928536
332198.2443572836,4128623.031175962
332198.20800815814,4128622.987504046
332198.1630161025,4128622.9551051348
332198.100516006,4128622.9341567447
332198.0561904736,4128622.9350443124
332197.9941347261,4128622.936286909
332197.95867430244,4128622.9369969643
332197.922325175,4128622.8933250485
332197.8775552927,4128622.872021631
332197.8591585526,4128622.83909018
332197.8050792132,4128622.7957732924
332197.7780395411,4128622.774114849
332197.74169041426,4128622.7304429333
332197.62444444816,4128622.63289118
332197.55241271714,4128622.5788338287
332197.5076428299,4128622.557530415
332197.4358332707,4128622.514568557
332197.3551586061,4128622.471784216
332197.3010792595,4128622.4284673305
332197.2469999145,4128622.385150445
332197.18427763553,4128622.3531065695
332197.1485950312,4128622.342721134
332197.1036029657,4128622.3103222298
332197.05838872615,4128622.2668278315
332197.0229282951,4128622.2675378914
332196.9781584069,4128622.246234478
332196.92430123524,4128622.2140130885
332196.8615789535,4128622.181969214
332196.7895472114,4128622.1279118694
332196.72638057807,4128622.07367701
332196.6720790491,4128622.0192646366
332196.60891241423,4128621.9650297784
332196.55483306036,4128621.9217128973
332196.491666424,4128621.86747804
332196.41985685355,4128621.8245161916
332196.3571345669,4128621.7924723197
332196.29441227973,4128621.760428451
332196.22282488656,4128621.7285620966
332196.1687455314,4128621.6852452173
332196.09693595767,4128621.6422833726
332196.0335471366,4128621.5769530246
