X(E/m),Y(N/m)
332206.5154724264,4128626.850439393
332206.4006704258,4128626.8749379436
332206.28586842574,4128626.899436495
332206.18924095854,4128626.9457710236
332206.0657960223,4128626.9815425756
332205.9512161867,4128627.017136625
332205.8545887248,4128627.0634711576
332205.74865183025,4128627.0877922107
332205.65202436794,4128627.134126745
332205.56426200835,4128627.180283776
332205.4581029508,4128627.19350934
332205.34307879186,4128627.2069124114
332205.22805463325,4128627.2203154843
332205.1136969718,4128627.2670050384
332205.0170695147,4128627.313339581
332204.9115769571,4128627.3598516295
332204.7881320293,4128627.3956232034
332204.69128241134,4128627.4308622554
332204.57692475314,4128627.4775518165
332204.47165436635,4128627.5351593657
332204.2518041642,4128627.6283609886
332204.13700217707,4128627.6528595695
332204.0224223598,4128627.6884536454
332203.91692981194,4128627.734965709
332203.8200801988,4128627.7702047722
332203.69685745076,4128627.8170718546
332203.573634704,4128627.8639389365
332203.45063412644,4128627.9219015143
332203.32741138246,4128627.968768602
332203.22191884153,4128628.0152806733
332203.1162041334,4128628.050697254
332203.0279974594,4128628.074663325
332202.91319548106,4128628.0991619243
332202.80748077517,4128628.1345785083
332202.6840358685,4128628.1703501134
332202.58718626725,4128628.20558919
332202.481693733,4128628.2521012723
332202.3757568613,4128628.276422369
332202.26117705664,4128628.31201647
332202.15590669494,4128628.369624047
332202.05041416496,4128628.416136135
332201.98038204026,4128628.4619381838
332201.8746673423,4128628.4973547803
332201.7685083049,4128628.5105803926
332201.64484123496,4128628.535256519
332201.5211741678,4128628.559932647
332201.3975071014,4128628.584608778
332201.282705136,4128628.6091073994
332201.16790317115,4128628.6336060218
332201.035371004,4128628.6584596676
332200.92921196943,4128628.671685292
332200.832140209,4128628.695828898
332200.74393354706,4128628.7197949938
332200.64641744207,4128628.721747616
332200.54003623675,4128628.7238777513
332200.4425201318,4128628.725830375
332200.33591675444,4128628.716865019
332200.22067044873,4128628.7191726686
332200.0965590427,4128628.7216578326
332199.9724476344,4128628.7241429985
332199.86606642883,4128628.7262731413
332199.73308992246,4128628.728935823
332199.6355738172,4128628.7308884575
332199.5380577119,4128628.732841091
332199.4312321597,4128628.712780255
332199.350779737,4128628.6810913887
332199.24373201013,4128628.6499350616
332199.14554938057,4128628.618601222
332199.03805730457,4128628.5652539106
332198.9217001288,4128628.5120841153
332198.814874572,4128628.4920232845
332198.7164697646,4128628.4495939575
332198.60033475934,4128628.4075196586
332198.4932870257,4128628.3763633403
332198.3687312623,4128628.3566575428
332198.26190570183,4128628.336596721
332198.1723659948,4128628.2939898865
332198.07396118145,4128628.2515605655
332197.9753341965,4128628.1980357547
332197.87670720794,4128628.1445109444
332197.7778580405,4128628.0798906414
332197.6703659481,4128628.0265433486
332197.5721833091,4128627.995209526
332197.47355631547,4128627.9416847215
332197.3658420433,4128627.8772419374
332197.27630232426,4128627.834635112
332197.186540428,4128627.7809327943
332197.1147309098,4128627.7379709417
332197.01588173595,4128627.673350647
332196.96069153666,4128627.574556301
332196.8970805876,4128627.498130456
332196.81596161274,4128627.433155134
332196.73462045763,4128627.357084321
332196.6359934509,4128627.303559524
332196.5373664428,4128627.250034728
332196.41169977316,4128627.1748514944
332196.2948982011,4128627.0994907473
332196.1960490132,4128627.0348704634
332196.0881125417,4128626.959332203
332195.9981284506,4128626.8945344044
332195.9081443581,4128626.8297366058
332195.8265810109,4128626.742570309
332195.73615256173,4128626.6555815265
332195.6545892111,4128626.5684152297
332195.5646051124,4128626.503617436
332195.46531155286,4128626.416806175
332195.3575972452,4128626.3523634155
332195.2671687847,4128626.265374639
332195.1771846798,4128626.2005768484
332195.08697839454,4128626.124683566
332194.99721646565,4128626.0709812716
332194.91609746206,4128626.0060059675
332194.843177021,4128625.9075666675
332194.7704787597,4128625.8202228616
332194.6977804925,4128625.732879056
332194.6246378694,4128625.623344266
332194.5430744975,4128625.536177979
332194.46128894656,4128625.4379162006
332194.37950339145,4128625.339654422
332194.3068051184,4128625.2523106197
332194.2429719503,4128625.1647893
332194.17094021436,4128625.110731978
332194.1075514017,4128625.045401646
332194.0437182279,4128624.9578803275
332193.9885279794,4128624.859085999
332193.94198065414,4128624.7490186584
332193.886790401,4128624.650224332
332193.8316001488,4128624.551430004
332193.7677669686,4128624.4639086872
332193.6946243232,4128624.354373904
332193.6214816738,4128624.2448391216
332193.5665135945,4128624.1571402876
332193.502680411,4128624.069618973
332193.43884722394,4128623.9820976593
332193.37523621874,4128623.905671838
332193.3114030292,4128623.818150527
332193.24734765734,4128623.7195337205
332193.19215739204,4128623.6207393967
332193.13696712337,4128623.5219450737
332193.072467387,4128623.401137283
332192.99954690307,4128623.3026979985
332192.9350471633,4128623.1818902087
332192.8709917824,4128623.0832734066
332192.79807129357,4128622.9848341234
332192.7342380937,4128622.8973128144
332192.66131760174,4128622.7988735316
332192.5977065788,4128622.7224477176
332192.55138140696,4128622.6234758785
332192.4959689451,4128622.5135860653
332192.4491994048,4128622.392423241
332192.3940091202,4128622.2936289213
332192.3297315468,4128622.1839166298
332192.274763444,4128622.096217804
332192.2020651202,4128622.008874018
332192.1382319073,4128621.921352714
332192.0657557653,4128621.8451044234
332192.0019225498,4128621.7575831194
332191.93831151334,4128621.681157308
332191.8831212206,4128621.582362993
332191.8279309244,4128621.483568677
332191.76387551875,4128621.3849518825
332191.70846303925,4128621.275062075
332191.644407633,4128621.1764452797
332191.5712649311,4128621.0669105137
332191.4894793019,4128620.968648762
332191.4252017075,4128620.858936477
332191.3522811836,4128620.760497204
332191.27049554896,4128620.6622354547
332191.19779720524,4128620.5748916785
332191.1428290808,4128620.48719286
332191.09650388116,4128620.388221027
332191.04109138483,4128620.278331223
332190.9947661807,4128620.1793593913
332190.9479966101,4128620.0581965735
332190.89280629606,4128619.9594022646
332190.8107984647,4128619.850045025
332190.7467430355,4128619.751428237
332190.6826876071,4128619.6528114504
332190.6099892491,4128619.5654676775
332190.5370687052,4128619.4670284116
332190.4643703463,4128619.3796846415
332190.41826731537,4128619.291808306
332190.35421187995,4128619.19319152
332190.30766447785,4128619.0831241985
332190.2613392615,4128618.9841523715
332190.20592674613,4128618.8742625723
332190.0955460832,4128618.676673961
332190.0226255283,4128618.578234701
332189.9497049694,4128618.47979544
332189.8858717057,4128618.3922741516
332189.8222606282,4128618.3158483566
332189.76729247364,4128618.2281495472
332189.71232432034,4128618.140450736
332189.6571339782,4128618.041656434
332189.61080874916,4128617.9426846085
332189.55561840476,4128617.843890307
332189.4911185778,4128617.723082542
332189.4184201915,4128617.63573878
332189.34549961786,4128617.5372995236
332189.28166634345,4128617.4497782406
332189.2087457667,4128617.351338985
332189.153555414,4128617.252544686
332189.08972213545,4128617.1650234023
332189.0438412656,4128617.0882425667
332189.0063811379,4128616.989093222
332188.9511907828,4128616.890298924
332188.8960004244,4128616.791504627
332188.8319449535,4128616.6928878524
332188.76788947894,4128616.594271078
332188.69496888935,4128616.495831828
332188.62182611355,4128616.3862970853
332188.5579928212,4128616.298775805
332188.51166757074,4128616.1998039857
332188.4478342759,4128616.112282708
332188.3928660961,4128616.0245839064
332188.3467630271,4128615.93670758
332188.3004377702,4128615.8377357638
332188.24524740013,4128615.7389414688
332188.1898348393,4128615.6290516816
332188.152374696,4128615.5299023413
332188.08831920766,4128615.431285572
332188.0331288304,4128615.33249128
332187.9690733368,4128615.2338745105
332187.9052400317,4128615.1463532355
332187.84140672535,4128615.0588319623
332187.77779560303,4128614.9824061813
332187.72304959496,4128614.9058028758
332187.67672432796,4128614.80683106
332187.62153394445,4128614.708036772
332187.5752086731,4128614.6090649567
332187.5377485187,4128614.5099156187
332187.4825581295,4128614.411121328
332187.41850262316,4128614.312504565
